FSUNEMP,FSNK5T17,LIQRESOR,FSSLTDE2,FSSLTDED,FSOTHUN,FSGRINC,FSUSIZE,FSTOTDE2,FSSTDDE2,FSNONCIT,RAWERND,FSTOTDED,REALPROP,FSERNDED,FSERNDE2,FSNELDER,FSNDISCA,FSWAGES,FSWCOMP,FSSLTEXP,CERTHHSZ,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,0.0,0.0,0.0,0.0,0.0,625.0,1.0,282.0,157.0,0.0,125.0,282.0,0.0,125.0,125.0,0.0,1.0,625.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,345.0,345.0,0.0,753.0,1.0,502.0,235.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,417.0,417.0,0.0,1604.0,4.0,905.0,252.0,0.0,321.0,905.0,0.0,320.0,480.0,0.0,0.0,1604.0,0.0,975.0,4.0,1.0,0.0,1.0
0.0,1.0,0.0,438.0,438.0,0.0,1242.0,4.0,606.0,252.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,4.0,1.0,0.0,1.0
0.0,1.0,0.0,271.0,271.0,0.0,615.0,2.0,428.0,235.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,245.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,336.0,336.0,0.0,753.0,1.0,493.0,235.0,1.0,0.0,493.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,634.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,179.0,179.0,0.0,1800.0,4.0,347.0,252.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,474.0,474.0,0.0,1588.0,4.0,959.0,252.0,0.0,318.0,959.0,0.0,317.0,476.0,0.0,0.0,1588.0,0.0,1025.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,472.0,472.0,0.0,1242.0,1.0,877.0,236.0,0.0,248.0,877.0,0.0,248.0,372.0,0.0,1.0,1242.0,0.0,890.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,517.0,517.0,0.0,1920.0,2.0,1558.0,157.0,0.0,384.0,1558.0,0.0,384.0,487.0,0.0,0.0,1920.0,0.0,1045.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,210.0,210.0,0.0,488.0,2.0,367.0,236.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,286.0,286.0,0.0,1244.0,1.0,691.0,236.0,0.0,249.0,691.0,0.0,248.0,372.0,0.0,0.0,1244.0,0.0,705.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,120.0,5.0,120.0,96.0,0.0,24.0,221.0,0.0,24.0,0.0,0.0,0.0,120.0,0.0,0.0,5.0,1.0,0.0,1.0
0.0,2.0,0.0,12.0,12.0,0.0,821.0,4.0,220.0,180.0,0.0,41.0,220.0,0.0,40.0,52.0,0.0,0.0,0.0,0.0,318.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,143.0,342.0,0.0,300.0,1.0,300.0,37.0,0.0,0.0,499.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,413.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,100.0,100.0,0.0,753.0,1.0,257.0,235.0,0.0,0.0,257.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,398.0,1.0,1.0,0.0,1.0
1892.0,1.0,0.0,356.0,356.0,0.0,1892.0,4.0,524.0,252.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,174.0,174.0,0.0,786.0,1.0,331.0,236.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,275.0,517.0,0.0,540.0,2.0,540.0,0.0,0.0,108.0,782.0,0.0,108.0,0.0,0.0,0.0,540.0,0.0,725.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,753.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,517.0,517.0,0.0,1600.0,2.0,946.0,157.0,0.0,272.0,946.0,0.0,272.0,272.0,0.0,0.0,1360.0,0.0,1475.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,576.0,587.0,0.0,733.0,1.0,733.0,224.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,316.0,316.0,0.0,746.0,4.0,593.0,252.0,0.0,109.0,593.0,0.0,109.0,164.0,0.0,0.0,546.0,0.0,550.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,246.0,246.0,0.0,733.0,1.0,403.0,235.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,40.0,40.0,125.0,727.0,1.0,197.0,197.0,0.0,0.0,197.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,733.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,54.0,54.0,0.0,699.0,1.0,211.0,211.0,0.0,0.0,211.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,2489.0,4.0,665.0,168.0,0.0,498.0,665.0,0.0,497.0,497.0,0.0,0.0,2489.0,0.0,843.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,198.0,198.0,0.0,2095.0,3.0,1139.0,235.0,0.0,419.0,1139.0,0.0,419.0,617.0,0.0,0.0,2095.0,0.0,775.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,282.0,282.0,0.0,680.0,2.0,575.0,236.0,0.0,136.0,575.0,0.0,136.0,204.0,0.0,0.0,0.0,0.0,475.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,264.0,264.0,0.0,1794.0,3.0,836.0,235.0,0.0,359.0,836.0,0.0,358.0,537.0,0.0,0.0,1794.0,0.0,875.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,411.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,517.0,517.0,0.0,880.0,1.0,850.0,157.0,0.0,176.0,850.0,0.0,176.0,176.0,0.0,1.0,880.0,0.0,925.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,25.0,0.0,100.0,3.0,100.0,100.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,1.0,0.0,1.0
0.0,3.0,0.0,151.0,151.0,0.0,546.0,5.0,348.0,296.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,5.0,1.0,0.0,1.0
0.0,1.0,0.0,517.0,517.0,0.0,1980.0,3.0,1315.0,157.0,0.0,341.0,1315.0,0.0,341.0,341.0,0.0,0.0,1706.0,0.0,1325.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,1094.0,4.0,386.0,168.0,1.0,219.0,386.0,0.0,218.0,218.0,0.0,0.0,1094.0,0.0,325.0,4.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,454.0,454.0,0.0,930.0,1.0,611.0,236.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,260.0,260.0,0.0,908.0,1.0,417.0,236.0,0.0,0.0,417.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,635.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,377.0,377.0,0.0,954.0,1.0,534.0,236.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,136.0,136.0,0.0,576.0,5.0,333.0,296.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,470.0,470.0,0.0,832.0,2.0,697.0,236.0,1.0,0.0,697.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,772.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,37.0,37.0,0.0,733.0,1.0,194.0,194.0,0.0,0.0,194.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,325.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,0.0,517.0,0.0,989.0,5.0,989.0,0.0,0.0,198.0,1780.0,0.0,197.0,0.0,0.0,0.0,989.0,0.0,716.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,597.0,597.0,0.0,1615.0,1.0,754.0,235.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,325.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,325.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,202.0,202.0,0.0,766.0,1.0,512.0,235.0,0.0,153.0,512.0,0.0,153.0,229.0,0.0,1.0,766.0,0.0,430.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,159.0,159.0,0.0,489.0,1.0,316.0,235.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,244.0,2.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,100.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,326.0,326.0,0.0,1576.0,3.0,719.0,236.0,0.0,237.0,719.0,0.0,236.0,354.0,0.0,0.0,1184.0,0.0,917.0,3.0,1.0,0.0,1.0
851.0,2.0,0.0,373.0,373.0,0.0,1052.0,3.0,570.0,236.0,0.0,40.0,570.0,0.0,40.0,60.0,0.0,0.0,201.0,0.0,800.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,1800.0,6.0,226.0,226.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,6.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,325.0,0.0,100.0,4.0,100.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,181.0,181.0,675.0,675.0,1.0,338.0,235.0,0.0,0.0,338.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,440.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,20.0,20.0,0.0,960.0,2.0,369.0,177.0,0.0,192.0,369.0,0.0,192.0,212.0,0.0,0.0,960.0,0.0,325.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,308.0,308.0,0.0,1773.0,3.0,1501.0,235.0,0.0,355.0,1501.0,0.0,354.0,531.0,0.0,0.0,1773.0,0.0,598.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,239.0,1.0,204.0,157.0,0.0,47.0,204.0,0.0,47.0,47.0,0.0,1.0,239.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,327.0,327.0,0.0,841.0,1.0,484.0,235.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,462.0,462.0,0.0,1139.0,1.0,619.0,235.0,0.0,0.0,619.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,953.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,199.0,199.0,0.0,409.0,3.0,356.0,235.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,596.0,652.0,0.0,753.0,2.0,753.0,179.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,950.0,2.0,1.0,0.0,1.0
0.0,4.0,0.0,65.0,293.0,0.0,291.0,8.0,291.0,111.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,8.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,285.0,517.0,0.0,552.0,1.0,552.0,0.0,0.0,110.0,784.0,0.0,110.0,0.0,0.0,1.0,552.0,0.0,975.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,65.0,65.0,0.0,327.0,2.0,222.0,222.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,6.0,6.0,0.0,245.0,1.0,163.0,163.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,496.0,517.0,0.0,816.0,1.0,816.0,136.0,0.0,163.0,837.0,0.0,163.0,142.0,0.0,1.0,816.0,0.0,925.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,517.0,517.0,0.0,1044.0,2.0,882.0,157.0,0.0,209.0,882.0,0.0,208.0,208.0,0.0,0.0,1044.0,0.0,1075.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,245.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,277.0,157.0,0.0,120.0,277.0,0.0,120.0,120.0,0.0,1.0,600.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,77.0,362.0,0.0,462.0,1.0,462.0,0.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,1.0,0.0,462.0,400.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,896.0,3.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,325.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,88.0,517.0,245.0,245.0,1.0,245.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,733.0,1.0,157.0,157.0,1.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,8.0,8.0,0.0,954.0,1.0,165.0,165.0,0.0,0.0,165.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,406.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,489.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,131.0,131.0,0.0,753.0,1.0,288.0,235.0,0.0,0.0,288.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,429.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,465.0,2.0,187.0,157.0,0.0,30.0,187.0,0.0,30.0,30.0,0.0,0.0,150.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,1294.0,3.0,415.0,157.0,0.0,259.0,415.0,0.0,258.0,258.0,0.0,0.0,1294.0,0.0,325.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,380.0,380.0,0.0,598.0,1.0,537.0,236.0,0.0,0.0,537.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,2160.0,4.0,718.0,168.0,0.0,432.0,718.0,0.0,432.0,432.0,0.0,0.0,2160.0,0.0,674.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,560.0,2.0,269.0,157.0,0.0,112.0,269.0,0.0,112.0,112.0,0.0,0.0,560.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,650.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,517.0,517.0,0.0,1439.0,5.0,1190.0,205.0,0.0,288.0,1190.0,0.0,287.0,340.0,0.0,0.0,1439.0,0.0,990.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,312.0,312.0,0.0,733.0,1.0,469.0,235.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,400.0,400.0,0.0,1280.0,2.0,813.0,236.0,0.0,256.0,813.0,0.0,256.0,384.0,0.0,0.0,1280.0,0.0,833.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,187.0,187.0,0.0,733.0,1.0,344.0,235.0,0.0,0.0,344.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,475.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,327.0,2.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,472.0,472.0,0.0,1199.0,1.0,629.0,235.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,733.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,190.0,190.0,0.0,753.0,1.0,347.0,235.0,0.0,0.0,347.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,488.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,487.0,517.0,0.0,805.0,3.0,805.0,127.0,0.0,161.0,835.0,0.0,161.0,131.0,0.0,0.0,805.0,0.0,1291.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,413.0,413.0,0.0,2337.0,4.0,925.0,252.0,0.0,344.0,925.0,0.0,344.0,516.0,0.0,0.0,1720.0,0.0,1325.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,325.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,325.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1792.0,4.0,526.0,168.0,0.0,358.0,526.0,0.0,358.0,358.0,0.0,0.0,1792.0,0.0,325.0,4.0,1.0,0.0,1.0
0.0,2.0,0.0,226.0,226.0,0.0,1668.0,6.0,785.0,339.0,1.0,334.0,785.0,0.0,333.0,500.0,0.0,0.0,1668.0,0.0,780.0,6.0,1.0,0.0,1.0
0.0,1.0,0.0,517.0,517.0,0.0,1159.0,4.0,916.0,168.0,0.0,232.0,916.0,0.0,231.0,231.0,0.0,0.0,1159.0,0.0,1075.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,325.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,325.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,1588.0,4.0,485.0,168.0,0.0,318.0,485.0,0.0,317.0,317.0,0.0,0.0,1588.0,0.0,325.0,4.0,1.0,0.0,1.0
0.0,1.0,0.0,261.0,261.0,0.0,1077.0,3.0,418.0,235.0,0.0,0.0,418.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,721.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,268.0,517.0,0.0,523.0,2.0,523.0,0.0,0.0,99.0,772.0,0.0,98.0,0.0,0.0,0.0,493.0,0.0,990.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,995.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,192.0,192.0,0.0,824.0,1.0,349.0,236.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,610.0,629.0,0.0,767.0,1.0,767.0,216.0,0.0,0.0,786.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,934.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,262.0,262.0,0.0,1566.0,5.0,801.0,296.0,0.0,192.0,801.0,0.0,192.0,288.0,0.0,0.0,960.0,0.0,775.0,5.0,1.0,0.0,1.0
0.0,2.0,0.0,250.0,258.0,0.0,522.0,4.0,522.0,244.0,0.0,104.0,530.0,0.0,104.0,148.0,0.0,0.0,0.0,0.0,383.0,4.0,1.0,0.0,1.0
0.0,2.0,0.0,517.0,517.0,0.0,1200.0,4.0,925.0,168.0,0.0,240.0,925.0,0.0,240.0,240.0,0.0,0.0,1200.0,0.0,1113.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,431.0,810.0,0.0,588.0,2.0,588.0,0.0,0.0,0.0,967.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1025.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,71.0,71.0,0.0,733.0,1.0,228.0,228.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1250.0,2.0,157.0,157.0,1.0,0.0,157.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,476.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,14.0,318.0,0.0,182.0,4.0,182.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1920.0,4.0,552.0,168.0,0.0,384.0,552.0,0.0,384.0,384.0,0.0,0.0,1920.0,0.0,473.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,90.0,90.0,0.0,971.0,1.0,441.0,235.0,0.0,194.0,441.0,0.0,194.0,284.0,0.0,1.0,971.0,0.0,400.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,455.0,517.0,0.0,764.0,1.0,764.0,168.0,0.0,153.0,826.0,0.0,152.0,160.0,0.0,1.0,764.0,0.0,750.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,325.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,325.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,361.0,361.0,0.0,1469.0,1.0,811.0,236.0,0.0,294.0,811.0,0.0,293.0,440.0,0.0,1.0,1469.0,0.0,870.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,208.0,208.0,0.0,3038.0,5.0,1012.0,295.0,1.0,608.0,1012.0,0.0,607.0,815.0,0.0,0.0,3038.0,0.0,1325.0,5.0,1.0,0.0,1.0
